Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita,renewables_production_per_capita,solar_per_capita,wind_per_capita,hydro_per_capita,other_renewables_per_capita,log_gdp_per_capita,log_renewables_production_per_capita,log_hydro_per_capita
Australia,2021,25685412.0,77.276414,31.193808,26.795876,15.942685,3.344045,14.987446,58182.3369477501,3.0085721031066194e-06,1.2144562057248684e-06,1.0432332562934945e-06,6.206902579565398e-07,1.3019238313171695e-07,10.97135428598624,3.008567577362647e-06,6.206900653284213e-07
Austria,2021,8955797.0,52.76549920000001,2.7826018,6.7400417,38.75133,4.4915257,7.333269,62968.9422311889,5.891770347184065e-06,3.1070398312958635e-07,7.52589825338828e-07,4.326954932095938e-06,5.015216066197124e-07,11.050412784080255,5.891752990773326e-06,4.326945570853449e-06
Azerbaijan,2021,10137750.0,1.5205000000000002,0.0552,0.0914,1.2773,0.0966,3.7416196,20111.3756952109,1.4998397080219973e-07,5.44499519124066e-09,9.015807255061527e-09,1.2599442677122638e-07,9.528741584671155e-09,9.909090610807253,1.499839595546051e-07,1.2599441883392926e-07
Belgium,2021,11586195.0,22.7247,5.6181,11.9976,0.4181,4.6909,8.200483,60666.3364518842,1.961360049610765e-06,4.848960335986059e-07,1.0355082061021759e-06,3.6086048957401464e-08,4.0486976095258196e-07,11.013160717745551,1.961358126146658e-06,3.608604830630001e-08
Bangladesh,2021,167658854.0,1.303482754,0.612685,0.005081,0.6818673,0.003849454,0.64190555,7441.06913961254,7.774613287050143e-09,3.654355170529795e-09,3.030558708220682e-11,4.066992489403512e-09,2.296004003462889e-11,8.914904199324651,7.774613256827838e-09,4.066992481133298e-09
Bulgaria,2021,6877743.0,10.308256,1.466598,1.433561,4.819205,2.588892,6.168972,29305.3547082553,1.4987847030631997e-06,2.1323826726296695e-07,2.084348019401132e-07,7.006957078797507e-07,3.7641592598036887e-07,10.285559655729967,1.498783579886529e-06,7.006954623926278e-07
Belarus,2021,9302585.0,1.2567,0.1738,0.168,0.371,0.5439,6.586977,27611.1801135156,1.3509148263627797e-07,1.868297897842374e-08,1.80594963657951e-08,3.988138780779751e-08,5.846761948426164e-08,10.226012262818012,1.3509147351142446e-07,3.988138701253498e-08
Brazil,2021,209550294.0,507.580931,16.752281,72.28597,362.81845,55.72423,2.3765988,18075.7060063108,2.422239173761312e-06,7.99439632377705e-08,3.449576167142004e-07,1.7314146550421924e-06,2.6592293876714864e-07,9.80237942743113,2.422236240144742e-06,1.7314131561455687e-06
Canada,2021,38239864.0,435.9495886,6.0444436,37.29677,382.4294,10.178975,14.050852,56575.0175664858,1.1400395895759463e-05,1.580665558852406e-07,9.75337412287868e-07,1.0000804396166263e-05,2.6618753142009083e-07,10.943340456490866,1.1400330911740068e-05,1.0000754388455388e-05
Switzerland,2021,8704546.0,41.549485,2.842,0.145,36.569485,1.993,4.109331,80812.5910974037,4.77330868261251e-06,3.264960630916305e-07,1.665796240263421e-08,4.201193835956522e-06,2.2896082116172402e-07,11.29990043701507,4.7732972904108735e-06,4.201185010966416e-06
Chile,2021,19456334.0,43.02410999999999,10.750199,7.628098,18.072273,6.57354,4.29965,29107.3294950456,2.211316376456119e-06,5.525295258603188e-07,3.92062451230535e-07,9.288632175002752e-07,3.378611818649906e-07,10.278779649144754,2.2113139314996653e-06,9.288627861071039e-07
China,2021,1412360000.0,2448.72523,327.0,655.8,1300.0,165.92523,8.025529,20406.7296584605,1.7337826262426011e-06,2.315273726245433e-07,4.643292078506896e-07,9.204452122688267e-07,1.1748083349854145e-07,9.923669012892496,1.7337811232432408e-06,9.204447886593922e-07
Colombia,2021,51188173.0,63.8641486,0.32301,0.06047,60.49647,2.9841986,1.842679,17383.0901728295,1.2476348511207852e-06,6.310246704839417e-09,1.1813275695540062e-09,1.1818446811922746e-06,5.8298595654117215e-08,9.763310709039098,1.2476340728250718e-06,1.1818439828143997e-06
Cyprus,2021,1317309.0,0.774756,0.468338,0.246478,0.0,0.05994,5.443375,48784.578125,5.881353577634405e-07,3.5552630400308505e-07,1.8710720111985873e-07,0.0,4.550185264049665e-08,10.795190017938166,5.881351848119088e-07,0.0
Czechia,2021,10505772.0,10.5479724,2.1522183,0.6015541,2.4102345,5.3839655,9.17754,47796.0337408466,1.0040168775792964e-06,2.0486055665399933e-07,5.7259390361793496e-08,2.2942002739065725e-07,5.124769031728463e-07,10.774718860923192,1.0040163735546885e-06,2.294200010738868e-07
Germany,2021,83196078.0,233.948908,49.34,114.647,19.657415,50.304493,8.109933,62530.7653199241,2.812018470389914e-06,5.930568025093683e-07,1.3780337097140566e-06,2.3627814522699016e-07,6.046498129394994e-07,11.043429951730474,2.812014516673387e-06,2.362781173133136e-07
Denmark,2021,5856733.0,26.097975,1.308929,16.054466,0.016294,8.718286,5.051886,69715.1809680931,4.456063645038967e-06,2.234913218683522e-07,2.741198207259918e-06,2.7820971179666206e-09,1.4885920187927297e-06,11.152187721428167,4.456053716816856e-06,2.7820971140965887e-09
Algeria,2021,44761099.0,0.6838,0.664,0.0105,0.0093,0.0,4.012335,14496.8654697299,1.5276657974818715e-08,1.4834309586545229e-08,2.345786907510917e-10,2.077696975223955e-10,0.0,9.581756708588214,1.5276657858130576e-08,2.0776969750081138e-10
Ecuador,2021,17682454.0,26.08842,0.03687,0.06201,25.57461,0.41493,2.16058,13539.7108484794,1.4753845818006934e-06,2.0851178235781076e-09,3.5068661849763614e-09,1.446326963440708e-06,2.3465634351431087e-08,9.513456044975891,1.4753834934219317e-06,1.4463259175108739e-06
Spain,2021,47415794.0,125.676004,27.098,62.061,29.626,6.891004,4.7987103,44277.8225378494,2.650509321851702e-06,5.714973369422011e-07,1.3088676739231658e-06,6.248129051682653e-07,1.453314058180698e-07,10.698261795182871,2.650505809258076e-06,6.248127099727633e-07
Estonia,2021,1330932.0,2.8645,0.354,0.731,0.021,1.7585,7.802623,44251.5374983456,2.152251204419159e-06,2.6597902822984194e-07,5.492391797627527e-07,1.577841692888893e-08,1.3212545794976753e-06,10.697667993387318,2.152248888329859e-06,1.5778416804409708e-08
Finland,2021,5541017.0,38.174507,0.297518,8.506734,15.791129,13.579126,6.821489,56790.3766177689,6.889440512454663e-06,5.3693753330841614e-08,1.5352297240741185e-06,2.8498611356001976e-06,2.4506558994495055e-06,10.947139773073701,6.889416780368376e-06,2.8498570747536666e-06
France,2021,67842811.0,119.749409,14.880584,36.979103,58.653072,9.23665,4.6245623,52517.3354905857,1.7651009330966549e-06,2.193391426543337e-07,5.45070324400326e-07,8.645436581335051e-07,1.361478079084901e-07,10.868917635046751,1.765099375307836e-06,8.645432844158521e-07
United Kingdom,2021,67026292.0,122.1894,12.0755,64.6632,5.3983,40.0524,5.0911255,50972.2445879987,1.823007007459103e-06,1.8016064501971853e-07,9.647438053115038e-07,8.05400364382383e-08,5.975625206896422e-07,10.83905615812579,1.8230053457838479e-06,8.054003319488974e-08
Greece,2021,10569207.0,22.136603,5.250978,10.482981,5.903439,0.499205,5.436849,33531.1551122601,2.0944431308801123e-06,4.968185408801247e-07,9.918417720459065e-07,5.585507976142391e-07,4.723202033984196e-08,10.420260111545096,2.0944409375371607e-06,5.585506416248004e-07
Croatia,2021,3878981.0,10.5279,0.1489,2.0618,7.1277,1.1895,4.436339,36932.6680272861,2.714089086798827e-06,3.8386370028623496e-08,5.315313480524911e-07,1.8375186679181982e-06,3.066527007995141e-07,10.516878826696784,2.7140854036657057e-06,1.8375169796828388e-06
Hungary,2021,9709891.0,6.914999999999999,3.796,0.664,0.212,2.243,4.9785724,38324.1814872656,7.121604145710801e-07,3.9094156669729864e-07,6.838387784167711e-08,2.1833406780776427e-08,2.3100156325132793e-07,10.553862439208661,7.121601609849724e-07,2.1833406542427606e-08
Indonesia,2021,276758053.0,56.20112,0.19262,0.437,24.697,30.8745,2.23886,12757.0746440204,2.0306950201011857e-07,6.959869745867883e-10,1.5789965107176123e-09,8.92367890736679e-08,1.1155772945114627e-07,9.453919655546692,2.0306948139151004e-07,8.923678509206587e-08
India,2021,1414203896.0,332.233223,68.30581,68.094246,160.33797,35.495197,1.8909733,8050.01857452664,2.349259706748821e-07,4.8299831582418437e-08,4.815023222082822e-08,1.1337684081730179e-07,2.5099066054333653e-08,8.993553893405336,2.3492594307978058e-07,1.1337683439014825e-07
Ireland,2021,5033164.0,11.602166,0.079417,9.778381,0.74942,0.994948,7.4664645,118701.844040248,2.3051436432430974e-06,1.5778742755054277e-08,1.9427900620762605e-06,1.4889639995835621e-07,1.9767843845342614e-07,11.68437854021172,2.3051409864035722e-06,1.4889638887328836e-07
Iraq,2021,43071211.0,3.722326,0.376545,0.0,3.345781,0.0,3.6926064,12731.7535755128,8.642259907667792e-08,8.742382469812609e-09,0.0,7.768021660686531e-08,0.0,9.451932974171113,8.642259534224531e-08,7.768021358975745e-08
Iceland,2021,372520.0,19.611687,0.0,0.006087,13.804,5.8016,9.415825,61741.5794063777,5.2645997530333944e-05,0.0,1.6340062278535382e-08,3.705572855148717e-05,1.5573928916568237e-05,11.030729075712408,5.2644611778441945e-05,3.7055042004938194e-05
Israel,2021,9371400.0,5.520800003000001,5.3507,0.04324972,0.023796283,0.103054,6.5983253,46148.5808533601,5.891115524894894e-07,5.709605821968969e-07,4.615075655718462e-09,2.5392452568452956e-09,1.0996649380028599e-08,10.739643157622368,5.89111378963347e-07,2.5392452536214125e-09
Italy,2021,59133173.0,116.3391,25.039,20.9273,45.3882,24.9846,5.6250086,49825.3934111854,1.967408378373337e-06,4.2343406804840323e-07,3.5390118504210825e-07,7.67559014632954e-07,4.225141106498716e-07,10.816300110795027,1.9674064430280116e-06,7.675587200596843e-07
Japan,2021,125681593.0,208.138221,84.18172,9.536232,79.626236,34.794033,8.449326,44315.4979912492,1.656075611645056e-06,6.698015038685896e-07,7.587612292597215e-08,6.335552732849273e-07,2.768427115655671e-07,10.69911230185627,1.6560742403533543e-06,6.335550725888698e-07
Kazakhstan,2021,19743603.0,12.5867663,1.6290694,1.7466646,9.208468,0.0025643,12.92284,32945.8515725823,6.375111118269548e-07,8.251125187231529e-08,8.8467368392689e-08,4.664026115192855e-07,1.2988004266495835e-10,10.402650983698605,6.375109086168323e-07,4.664025027536213e-07
Kuwait,2021,4360865.0,0.2140706,0.1790306,0.03504,0.0,0.0,21.815344,50689.0440784829,4.9089022476045464e-08,4.105391934856961e-08,8.035103127475856e-09,0.0,0.0,10.833484801035615,4.908902127117944e-08,0.0
Sri Lanka,2021,22156000.0,9.1205,1.0777,0.6534,7.2266,0.1628,1.0138694,14316.1352225683,4.1164921465968585e-07,4.864145152554613e-08,2.949088283083589e-08,3.2616898357104175e-07,7.347896732262141e-09,9.569212366211184,4.116491299321711e-07,3.261689303779504e-07
Lithuania,2021,2800839.0,2.6217,0.1908,1.3617,0.3837,0.6855,4.956657,45997.037554115,9.360409505865921e-07,6.812244473888002e-08,4.861757494807806e-07,1.369946648129364e-07,2.4474809155399504e-07,10.736354012694123,9.360405125005349e-07,1.3699465542916818e-07
Luxembourg,2021,640064.0,0.989844,0.180187,0.314313,0.106812,0.388532,13.152365,135501.636645809,1.5464766023397658e-06,2.815140360963904e-07,4.910649560043996e-07,1.6687706229377062e-07,6.070205479452055e-07,11.816746377753233,1.5464754065460579e-06,1.6687704836979522e-07
Latvia,2021,1884490.0,3.717823,0.006797,0.141436,2.707796,0.861794,3.8387253,36913.7521122605,1.972853663325356e-06,3.6068113919415865e-09,7.505266676925852e-08,1.4368853111451905e-06,4.5730887401896533e-07,10.516366536375514,1.972851717252127e-06,1.4368842788264806e-06
Morocco,2021,36954442.0,7.74518346,1.8202063,5.10667,0.81830716,0.0,1.9008626,8623.265625,2.0958734703665665e-07,4.925541292167258e-08,1.381882589378565e-07,2.2143675177127558e-08,0.0,9.06233509334699,2.0958732507323169e-07,2.214367493195639e-08
Mexico,2021,127648148.0,82.09325899999999,20.19491,21.07487,34.71716,6.106319,3.500515,20782.5877456479,6.431214262505398e-07,1.582076224090615e-07,1.6510125944012912e-07,2.7197543046217953e-07,4.7837113939169723e-08,9.941918903535058,6.43121219448044e-07,2.7197539347686885e-07
North Macedonia,2021,1837114.0,1.659776276,0.050999276,0.103336,1.451623,0.053818,3.505421,22144.3119917377,9.034693960200619e-07,2.776053962900506e-08,5.624909504799376e-08,7.901648999463289e-07,2.9294861396734226e-08,10.005381104844089,9.03468987891833e-07,7.901645877662088e-07
Malaysia,2021,34282399.0,33.740509,2.304,0.0,30.202509,1.234,7.967726,29822.8491831618,9.841933465624738e-07,6.720649858838641e-08,0.0,8.809917007266615e-07,3.599514724742571e-08,10.303063660577473,9.841928622445198e-07,8.809913126537011e-07
North America,2021,370353489.0,1396.50533,194.22142,442.63538,668.088,91.56053,10.37884,69799.6865679717,3.770736260027511e-06,5.244217369854453e-07,1.195170001490117e-06,1.8039198221243164e-06,2.472246994276325e-07,11.153399124919448,3.770729150819411e-06,1.8039181950629109e-06
Netherlands,2021,17533044.0,40.35569,11.303873,18.046019,0.08824,10.917558,7.8781476,68573.5648786446,2.3016933055093002e-06,6.447182246277372e-07,1.0292576120837887e-06,5.03278267025395e-09,6.226846861275201e-07,11.135676970596386,2.3016906566173285e-06,5.0327826575895e-09
Norway,2021,5408320.0,155.45663365,0.17186765,11.767036,143.29362,0.22411,7.5864964,88984.1386736517,2.8743978472057863e-05,3.177838034731673e-08,2.1757285071889234e-06,2.64950335778948e-05,4.143800662682681e-08,11.396224653576441,2.8743565371824738e-05,2.6494682590692252e-05
New Zealand,2021,5111300.0,36.26154484,0.20842454,2.6427183,24.234734,9.175668,6.7198505,47933.5886168028,7.094387893490892e-06,4.077720736407568e-08,5.170344726390546e-07,4.741403165535186e-06,1.7951730479525757e-06,10.777592623369395,7.094362728440121e-06,4.741391925118728e-06
Oman,2021,4500424.0,0.802594,0.683523,0.119071,0.0,0.0,16.691107,38719.4587682049,1.783374188743105e-07,1.518796895581394e-07,2.64577293161711e-08,0.0,0.0,10.564123389672721,1.7833740297219492e-07,0.0
Pakistan,2021,239477801.0,42.48609945,0.7175415,3.432321,37.63238,0.70385695,1.0351748,5367.27364714762,1.7741143134181358e-07,2.9962756339156465e-09,1.4332522620750138e-08,1.5714350074560772e-07,2.939132341540083e-09,8.588261654838726,1.7741141560440745e-07,1.571434883985691e-07
Peru,2021,33155882.0,35.12301944,0.8878,1.822575,31.9257,0.48694444,1.568856,15282.2736372636,1.0593299686613676e-06,2.6776546013766125e-08,5.4969884378283165e-08,9.628970208061423e-07,1.4686517463175915e-08,9.634514283050112,1.0593294075717727e-06,9.628965572211036e-07
Philippines,2021,113100950.0,23.463981,1.4755294,1.2924966,9.234082,11.461873,1.248213,8857.78995115514,2.0746051204698104e-07,1.3046127375587916e-08,1.1427813824729147e-08,8.164460157054384e-08,1.0134196927612014e-07,9.089165459910276,2.0746049052705197e-07,8.164459823762354e-08
Poland,2021,36981559.0,30.568451000000003,3.934448,16.233547,2.339182,8.061274,8.700768,41059.5847829682,8.265863264444855e-07,1.0638945751313513e-07,4.389632951926121e-07,6.325266060308599e-08,2.1798091313565227e-07,10.62280393262855,8.265859848221962e-07,6.325265860263654e-08
Portugal,2021,10361831.0,31.5458683,2.237164,13.215613,11.907542,4.1855493,3.8768623,38657.6677223427,3.0444299178398103e-06,2.159043126644316e-07,1.2754129072361825e-06,1.1491735389237674e-06,4.0393915901542883e-07,10.56252629077024,3.044425283572454e-06,1.149172878624362e-06
Qatar,2021,2504910.0,0.142361968,0.008341148,0.0,0.0,0.13402082,37.032436,116832.570290462,5.68331668602864e-08,3.329919238615359e-09,0.0,0.0,5.3503247621671046e-08,11.668505724950341,5.6833165245282034e-08,0.0
Romania,2021,19122059.0,26.343733,1.703,6.576,17.411934,0.652799,4.0144405,37732.5554954853,1.3776619452957446e-06,8.905944699783637e-08,3.438960208207704e-07,9.105679466839841e-07,3.4138530793153606e-08,10.538305043755317,1.3776609963203984e-06,9.10567532117243e-07
Russian Federation,2021,144746762.0,220.2492443,2.31204,2.58484,214.53337,0.8189943,11.739159,38938.49609375,1.5216177637189562e-06,1.5972999796707024e-08,1.7857670626165716e-08,1.4821289750163807e-06,5.658118279702864e-09,10.569764338260796,1.5216166060598211e-06,1.4821278766643168e-06
Saudi Arabia,2021,30784383.0,0.836094883,0.83041644,0.005678443,0.0,0.0,22.211275,55768.2355201349,2.7159708966718613e-08,2.6975250405376e-08,1.8445856134261324e-10,0.0,0.0,10.928977661563897,2.7159708597893726e-08,0.0
Singapore,2021,5453566.0,1.06950528,0.39679468,0.0,0.0,0.6727106,9.033147,131864.092335522,1.96111183031433e-07,7.275875638068743e-08,0.0,0.0,1.233524266507456e-07,11.789534651180816,1.9611116380163744e-07,0.0
Slovenia,2021,2108079.0,5.451717,0.453113,0.005593,4.712511,0.2805,6.1789403,45914.0572392406,2.586106592779493e-06,2.1494118579047558e-07,2.6531263771424127e-09,2.2354527510591397e-06,1.33059529552735e-07,10.734548386681727,2.5861032488116037e-06,2.235450252438362e-06
Sweden,2021,10415811.0,115.491473,1.507,27.108343,73.79413,13.082,3.7090452,62731.7006162929,1.1088092228247998e-05,1.4468388491304228e-07,2.6026147171833286e-06,7.084818455327194e-06,1.2559751708244323e-06,11.046638131595522,1.1088030755807773e-05,7.084793358119461e-06
Thailand,2021,71727332.0,26.466626,4.989,3.532,4.539992,13.405634,3.7244093,20245.2424111271,3.6898941117731804e-07,6.955507560214284e-08,4.924203788870887e-08,6.329514668132366e-08,1.8689715100514263e-07,9.915724495371968,3.68989343100742e-07,6.329514467818595e-08
Turkmenistan,2021,7092043.0,0.01011,0.00696,0.0,0.00315,0.0,8.944568,16434.1399060353,1.425541272098886e-09,9.813815285665921e-10,0.0,4.441597435322939e-10,0.0,9.707176998750574,1.425541271082802e-09,4.44159743433655e-10
Trinidad and Tobago,2021,1367558.0,0.006255,0.006228,2.7e-05,0.0,0.0,24.476803,30826.2088114142,4.573846228094165e-09,4.554103006965701e-09,1.974322112846402e-11,0.0,0.0,10.336152981958907,4.573846217634131e-09,0.0
Turkey,2021,84147318.0,118.567465,13.942861,31.43675,55.92681,17.261044,5.2223163,31338.2665190246,1.4090462752478931e-06,1.656958454694896e-07,3.73591823805959e-07,6.646297390013072e-07,2.0512886697113744e-07,10.352627111648406,1.4090452825431227e-06,6.646295181350601e-07
Ukraine,2021,44298640.0,21.600899,6.50427,3.76563,10.418119,0.91288,4.744018,17846.408203125,4.876199133878602e-07,1.4682775814336514e-07,8.500554418826402e-08,2.3517920640453073e-07,2.060740465170037e-08,9.789613577960951,4.87619794501309e-07,2.351791787499055e-07
United States,2021,332048977.0,870.98488,166.08282,382.01694,248.96278,73.92234,14.793604,71318.3073592183,2.6230614768615896e-06,5.001756713739251e-07,1.1504837131300663e-06,7.497772836083757e-07,2.2262480874922257e-07,11.17492236019714,2.6230580366418495e-06,7.497770025255287e-07
Uzbekistan,2021,34243696.0,5.060381,0.049021,0.0012,5.01016,0.0,3.5113323,9247.6438270393,1.4777554969533662e-07,1.4315335587607133e-09,3.504294629878737e-11,1.4630897319027714e-07,0.0,9.132232206464643,1.4777553877653117e-07,1.4630896248712037e-07
World,2021,7921184346.0,7956.254,1051.6215,1859.5857,4288.8228,756.224,4.650446,19633.8883556779,1.0044273245600841e-06,1.32760639579237e-07,2.3476106839238558e-07,5.414370645427219e-07,9.546855204573976e-08,9.885063281010607,1.0044268201232966e-06,5.414369179657274e-07
South Africa,2021,61502603.0,17.8647,6.785,8.652,2.018,0.4097,6.9252067,13711.2935730474,2.904706326007047e-07,1.1032053391301178e-07,1.4067697264780809e-07,3.281161937162236e-08,6.66150666826248e-09,9.526048050544734,2.9047059041411865e-07,3.281161883332119e-08
United Arab Emirates,2022,10074977.0,7.7561991,7.7433567,4.5e-05,0.0,0.0127974,22.06371,73777.7443949344,7.698478219851022e-07,7.685731391744119e-07,4.466511437197326e-12,0.0,1.27021629925309e-09,11.208825952775094,7.698475256524199e-07,0.0
